id,img_name,shape,center,radius,color,thickness,filled,box_corner,box_length,box_width
12510,img12510.png,circle,"(90, 266)",26,"(0.5450980392156862, 0.8274509803921568, 0.7411764705882353)",1,False,"(64, 240)",53,53
12511,img12511.png,circle,"(446, 255)",1,"(0.08235294117647059, 0.7058823529411765, 0.08235294117647059)",1,False,"(445, 254)",3,3
12512,img12512.png,circle,"(366, 278)",110,"(0.9764705882352941, 0.12549019607843137, 0.4392156862745098)",0,False,"(256, 168)",220,220
12513,img12513.png,circle,"(100, 61)",34,"(0.6392156862745098, 0.45098039215686275, 0.43137254901960786)",4,False,"(64, 25)",72,72
12514,img12514.png,circle,"(188, 384)",42,"(0.37254901960784315, 0.8196078431372549, 0.0784313725490196)",10,False,"(141, 337)",94,94
12515,img12515.png,circle,"(70, 133)",67,"(0.20392156862745098, 0.7803921568627451, 0.6588235294117647)",5,False,"(1, 64)",139,139
12516,img12516.png,circle,"(80, 435)",55,"(0.20784313725490197, 0.4549019607843137, 0.043137254901960784)",9,False,"(21, 376)",119,119
12517,img12517.png,circle,"(218, 371)",93,"(0.09019607843137255, 0.5333333333333333, 0.3137254901960784)",7,False,"(122, 275)",193,193
12518,img12518.png,circle,"(216, 84)",21,"(0.12156862745098039, 0.45098039215686275, 0.7568627450980392)",2,False,"(194, 62)",44,44
12519,img12519.png,circle,"(303, 239)",113,"(0.06274509803921569, 0.8156862745098039, 0.00784313725490196)",3,False,"(189, 125)",229,229
12520,img12520.png,circle,"(130, 330)",23,"(0.6313725490196078, 0.3333333333333333, 0.20392156862745098)",0,False,"(107, 307)",46,46
12521,img12521.png,circle,"(123, 211)",43,"(0.5254901960784314, 0.6941176470588235, 0.35294117647058826)",6,False,"(77, 165)",92,92
12522,img12522.png,circle,"(368, 113)",94,"(0.12941176470588237, 0.4235294117647059, 0.43529411764705883)",-1,True,"(275, 20)",187,187
12523,img12523.png,circle,"(130, 161)",78,"(0.796078431372549, 0.9098039215686274, 0.8862745098039215)",-1,True,"(53, 84)",155,155
12524,img12524.png,circle,"(282, 166)",40,"(0.26666666666666666, 0.9725490196078431, 0.7843137254901961)",0,False,"(242, 126)",80,80
12525,img12525.png,circle,"(157, 348)",59,"(0.23529411764705882, 0.8941176470588236, 0.6392156862745098)",0,False,"(98, 289)",118,118
12526,img12526.png,circle,"(264, 256)",126,"(0.06274509803921569, 0.6274509803921569, 0.7098039215686275)",6,False,"(135, 127)",258,258
12527,img12527.png,circle,"(83, 270)",35,"(0.49411764705882355, 0.17254901960784313, 0.9921568627450981)",6,False,"(45, 232)",76,76
12528,img12528.png,circle,"(352, 160)",127,"(0.2549019607843137, 0.6705882352941176, 0.5215686274509804)",5,False,"(223, 31)",259,259
12529,img12529.png,circle,"(397, 287)",99,"(0.796078431372549, 0.8862745098039215, 0.37254901960784315)",9,False,"(294, 184)",207,207
12530,img12530.png,circle,"(445, 497)",3,"(0.2549019607843137, 0.49019607843137253, 0.5647058823529412)",3,False,"(441, 493)",9,9
12531,img12531.png,circle,"(248, 416)",6,"(0.20392156862745098, 0.996078431372549, 0.20784313725490197)",6,False,"(239, 407)",18,18
12532,img12532.png,circle,"(108, 448)",27,"(0.6588235294117647, 0.36470588235294116, 0.23921568627450981)",5,False,"(79, 419)",59,59
12533,img12533.png,circle,"(169, 282)",111,"(0.19215686274509805, 0.792156862745098, 0.5686274509803921)",3,False,"(57, 170)",225,225
12534,img12534.png,circle,"(232, 155)",102,"(0.7843137254901961, 0.8470588235294118, 0.8352941176470589)",10,False,"(125, 48)",214,214
12535,img12535.png,circle,"(92, 103)",80,"(0.15294117647058825, 0.11372549019607843, 0.4627450980392157)",6,False,"(9, 20)",166,166
12536,img12536.png,circle,"(331, 201)",109,"(0.6980392156862745, 0.7607843137254902, 0.17254901960784313)",-1,True,"(223, 93)",217,217
12537,img12537.png,circle,"(222, 136)",101,"(0.5568627450980392, 0.20392156862745098, 0.23529411764705882)",2,False,"(120, 34)",204,204
12538,img12538.png,circle,"(249, 278)",121,"(0.396078431372549, 0.36470588235294116, 0.1411764705882353)",0,False,"(128, 157)",242,242
12539,img12539.png,circle,"(351, 201)",51,"(0.2235294117647059, 0.01568627450980392, 0.6196078431372549)",1,False,"(300, 150)",103,103
12540,img12540.png,circle,"(319, 409)",84,"(0.9921568627450981, 0.6078431372549019, 0.7843137254901961)",4,False,"(233, 323)",172,172
12541,img12541.png,circle,"(414, 237)",71,"(0.41568627450980394, 0.8235294117647058, 0.07450980392156863)",3,False,"(342, 165)",145,145
12542,img12542.png,circle,"(319, 77)",74,"(0.9686274509803922, 0.9098039215686274, 0.10980392156862745)",1,False,"(245, 3)",149,149
12543,img12543.png,circle,"(91, 75)",53,"(0.7098039215686275, 0.4, 0.43137254901960786)",6,False,"(35, 19)",112,112
12544,img12544.png,circle,"(160, 153)",76,"(0.5215686274509804, 1.0, 0.20784313725490197)",10,False,"(79, 72)",162,162
12545,img12545.png,circle,"(416, 340)",95,"(0.596078431372549, 0.4549019607843137, 0.3333333333333333)",4,False,"(319, 243)",194,194
12546,img12546.png,circle,"(194, 97)",47,"(0.4588235294117647, 0.9058823529411765, 0.48627450980392156)",-1,True,"(148, 51)",93,93
12547,img12547.png,circle,"(439, 154)",58,"(0.4196078431372549, 0.9411764705882353, 0.42745098039215684)",0,False,"(381, 96)",116,116
12548,img12548.png,circle,"(241, 307)",54,"(0.21568627450980393, 0.15294117647058825, 0.5058823529411764)",8,False,"(183, 249)",116,116
12549,img12549.png,circle,"(109, 369)",2,"(0.17647058823529413, 0.8588235294117647, 0.1568627450980392)",7,False,"(104, 364)",11,11
12550,img12550.png,circle,"(141, 216)",99,"(0.3764705882352941, 0.13333333333333333, 0.8352941176470589)",1,False,"(42, 117)",199,199
12551,img12551.png,circle,"(308, 172)",79,"(0.7490196078431373, 0.30980392156862746, 0.5568627450980392)",4,False,"(227, 91)",162,162
12552,img12552.png,circle,"(78, 461)",47,"(0.8588235294117647, 0.9490196078431372, 0.17254901960784313)",5,False,"(29, 412)",99,99
12553,img12553.png,circle,"(336, 355)",106,"(0.8666666666666667, 0.6666666666666666, 0.5333333333333333)",7,False,"(227, 246)",219,219
12554,img12554.png,circle,"(161, 211)",16,"(0.4666666666666667, 0.7058823529411765, 0.8901960784313725)",3,False,"(144, 194)",35,35
12555,img12555.png,circle,"(237, 218)",60,"(0.023529411764705882, 0.8470588235294118, 0.5098039215686274)",9,False,"(173, 154)",129,129
12556,img12556.png,circle,"(386, 185)",98,"(0.14901960784313725, 0.5647058823529412, 0.08235294117647059)",5,False,"(286, 85)",201,201
12557,img12557.png,circle,"(464, 128)",39,"(0.6627450980392157, 0.9607843137254902, 0.5058823529411764)",8,False,"(421, 85)",86,86
12558,img12558.png,circle,"(293, 218)",109,"(0.5647058823529412, 0.9647058823529412, 0.34901960784313724)",8,False,"(180, 105)",226,226
12559,img12559.png,circle,"(277, 353)",53,"(0.4117647058823529, 0.2980392156862745, 0.7725490196078432)",10,False,"(219, 295)",116,116
12560,img12560.png,circle,"(176, 248)",120,"(0.21568627450980393, 0.35294117647058826, 0.36470588235294116)",8,False,"(52, 124)",248,248
12561,img12561.png,circle,"(215, 273)",115,"(0.5764705882352941, 0.41568627450980394, 0.7372549019607844)",10,False,"(95, 153)",240,240
12562,img12562.png,circle,"(158, 363)",110,"(0.1803921568627451, 0.2549019607843137, 0.7215686274509804)",-1,True,"(49, 254)",219,219
12563,img12563.png,circle,"(70, 332)",23,"(0.6274509803921569, 0.07450980392156863, 0.7254901960784313)",-1,True,"(48, 310)",45,45
12564,img12564.png,circle,"(371, 100)",37,"(0.3176470588235294, 0.30980392156862746, 0.8980392156862745)",3,False,"(333, 62)",77,77
12565,img12565.png,circle,"(294, 411)",1,"(0.7450980392156863, 0.49411764705882355, 0.5882352941176471)",3,False,"(292, 409)",5,5
12566,img12566.png,circle,"(182, 133)",118,"(0.7098039215686275, 0.6862745098039216, 0.5725490196078431)",2,False,"(63, 14)",238,238
12567,img12567.png,circle,"(333, 275)",103,"(0.24705882352941178, 0.8470588235294118, 0.7176470588235294)",10,False,"(225, 167)",216,216
12568,img12568.png,circle,"(153, 299)",48,"(0.2196078431372549, 0.6980392156862745, 0.2980392156862745)",6,False,"(102, 248)",102,102
12569,img12569.png,circle,"(318, 353)",61,"(0.47843137254901963, 0.17254901960784313, 0.4549019607843137)",5,False,"(255, 290)",127,127
12570,img12570.png,circle,"(150, 175)",34,"(0.9294117647058824, 0.3843137254901961, 0.7019607843137254)",7,False,"(113, 138)",75,75
12571,img12571.png,circle,"(295, 73)",39,"(0.9215686274509803, 0.7568627450980392, 0.4588235294117647)",10,False,"(251, 29)",88,88
12572,img12572.png,circle,"(180, 221)",120,"(0.39215686274509803, 0.6941176470588235, 0.5529411764705883)",9,False,"(56, 97)",249,249
12573,img12573.png,circle,"(174, 180)",69,"(0.8, 0.6470588235294118, 0.36470588235294116)",2,False,"(104, 110)",140,140
12574,img12574.png,circle,"(426, 113)",68,"(0.047058823529411764, 0.6745098039215687, 0.32941176470588235)",10,False,"(353, 40)",146,146
12575,img12575.png,circle,"(204, 323)",46,"(0.7568627450980392, 0.6431372549019608, 0.8784313725490196)",9,False,"(154, 273)",101,101
12576,img12576.png,circle,"(462, 370)",31,"(0.16470588235294117, 0.7333333333333333, 0.3137254901960784)",0,False,"(431, 339)",62,62
12577,img12577.png,circle,"(261, 343)",81,"(0.7568627450980392, 0.8392156862745098, 0.6078431372549019)",-1,True,"(181, 263)",161,161
12578,img12578.png,circle,"(320, 211)",112,"(0.6745098039215687, 0.9137254901960784, 0.8470588235294118)",8,False,"(204, 95)",232,232
12579,img12579.png,circle,"(91, 129)",73,"(0.37254901960784315, 0.4823529411764706, 0.14901960784313725)",3,False,"(17, 55)",149,149
12580,img12580.png,circle,"(111, 85)",85,"(0.9882352941176471, 0.796078431372549, 0.08627450980392157)",8,False,"(22, -4)",178,178
12581,img12581.png,circle,"(149, 367)",51,"(0.7176470588235294, 0.5725490196078431, 0.7764705882352941)",7,False,"(95, 313)",109,109
12582,img12582.png,circle,"(282, 291)",49,"(0.5294117647058824, 0.5450980392156862, 0.09019607843137255)",5,False,"(231, 240)",103,103
12583,img12583.png,circle,"(206, 159)",74,"(0.4235294117647059, 0.796078431372549, 0.33725490196078434)",3,False,"(131, 84)",151,151
12584,img12584.png,circle,"(502, 86)",0,"(0.4745098039215686, 0.8156862745098039, 0.16470588235294117)",-1,True,"(503, 87)",-1,-1
12585,img12585.png,circle,"(317, 255)",1,"(0.3411764705882353, 0.24313725490196078, 0.12941176470588237)",-1,True,"(317, 255)",1,1
12586,img12586.png,circle,"(237, 293)",76,"(0.7450980392156863, 0.7725490196078432, 0.8823529411764706)",5,False,"(159, 215)",157,157
12587,img12587.png,circle,"(345, 200)",84,"(0.09803921568627451, 0.42745098039215684, 0.20784313725490197)",2,False,"(260, 115)",170,170
12588,img12588.png,circle,"(79, 212)",44,"(0.8509803921568627, 0.8196078431372549, 0.8823529411764706)",10,False,"(30, 163)",98,98
12589,img12589.png,circle,"(102, 217)",50,"(0.0784313725490196, 0.4235294117647059, 0.5686274509803921)",-1,True,"(53, 168)",99,99
12590,img12590.png,circle,"(230, 338)",87,"(0.596078431372549, 0.13725490196078433, 0.8392156862745098)",2,False,"(142, 250)",176,176
12591,img12591.png,circle,"(389, 173)",115,"(0.2901960784313726, 0.37254901960784315, 0.2980392156862745)",1,False,"(274, 58)",231,231
12592,img12592.png,circle,"(365, 207)",71,"(0.8627450980392157, 0.10588235294117647, 0.10980392156862745)",10,False,"(289, 131)",152,152
12593,img12593.png,circle,"(259, 308)",35,"(0.8823529411764706, 0.03137254901960784, 0.9372549019607843)",4,False,"(222, 271)",74,74
12594,img12594.png,circle,"(141, 405)",95,"(0.5490196078431373, 0.4117647058823529, 0.12941176470588237)",9,False,"(42, 306)",199,199
12595,img12595.png,circle,"(252, 194)",89,"(0.0392156862745098, 0.06666666666666667, 0.6627450980392157)",5,False,"(161, 103)",183,183
12596,img12596.png,circle,"(286, 343)",112,"(0.45098039215686275, 0.5372549019607843, 0.7764705882352941)",-1,True,"(175, 232)",223,223
12597,img12597.png,circle,"(275, 113)",30,"(0.047058823529411764, 0.00392156862745098, 0.14901960784313725)",10,False,"(240, 78)",70,70
12598,img12598.png,circle,"(342, 389)",105,"(0.9686274509803922, 0.6941176470588235, 0.03137254901960784)",2,False,"(236, 283)",212,212
12599,img12599.png,circle,"(323, 275)",46,"(0.8352941176470589, 0.8431372549019608, 0.5607843137254902)",2,False,"(276, 228)",94,94
12600,img12600.png,circle,"(87, 281)",79,"(0.2980392156862745, 0.4196078431372549, 0.8392156862745098)",3,False,"(7, 201)",161,161
12601,img12601.png,circle,"(303, 240)",47,"(0.011764705882352941, 0.41568627450980394, 0.6980392156862745)",10,False,"(251, 188)",104,104
12602,img12602.png,circle,"(224, 391)",101,"(0.13333333333333333, 0.6196078431372549, 0.8274509803921568)",0,False,"(123, 290)",202,202
12603,img12603.png,circle,"(428, 391)",0,"(0.9803921568627451, 0.8156862745098039, 0.7333333333333333)",-1,True,"(429, 392)",-1,-1
12604,img12604.png,circle,"(489, 151)",0,"(0.10980392156862745, 0.1803921568627451, 0.0392156862745098)",8,False,"(485, 147)",8,8
12605,img12605.png,circle,"(273, 399)",44,"(0.7176470588235294, 0.4, 0.9450980392156862)",-1,True,"(230, 356)",87,87
12606,img12606.png,circle,"(259, 253)",126,"(0.6274509803921569, 0.4666666666666667, 0.6235294117647059)",2,False,"(132, 126)",254,254
12607,img12607.png,circle,"(129, 48)",13,"(0.6588235294117647, 0.011764705882352941, 0.10588235294117647)",9,False,"(112, 31)",35,35
12608,img12608.png,circle,"(87, 165)",51,"(0.050980392156862744, 0.5019607843137255, 0.40784313725490196)",1,False,"(36, 114)",103,103
12609,img12609.png,circle,"(334, 409)",93,"(0.9607843137254902, 0.13725490196078433, 0.792156862745098)",2,False,"(240, 315)",188,188
12610,img12610.png,circle,"(259, 417)",28,"(0.00392156862745098, 0.054901960784313725, 0.26666666666666666)",10,False,"(226, 384)",66,66
12611,img12611.png,circle,"(222, 100)",70,"(0.8274509803921568, 0.6627450980392157, 0.06274509803921569)",-1,True,"(153, 31)",139,139
12612,img12612.png,circle,"(254, 218)",53,"(0.9176470588235294, 0.4588235294117647, 0.10980392156862745)",4,False,"(199, 163)",110,110
12613,img12613.png,circle,"(408, 97)",86,"(0.2901960784313726, 0.8823529411764706, 0.8745098039215686)",2,False,"(321, 10)",174,174
12614,img12614.png,circle,"(211, 213)",83,"(0.6627450980392157, 0.4470588235294118, 0.8901960784313725)",0,False,"(128, 130)",166,166
12615,img12615.png,circle,"(409, 186)",98,"(0.403921568627451, 0.41568627450980394, 0.4588235294117647)",1,False,"(311, 88)",197,197
12616,img12616.png,circle,"(323, 357)",115,"(0.3137254901960784, 0.7019607843137254, 0.10980392156862745)",1,False,"(208, 242)",231,231
12617,img12617.png,circle,"(385, 356)",114,"(0.3058823529411765, 0.788235294117647, 0.6313725490196078)",9,False,"(267, 238)",237,237
12618,img12618.png,circle,"(374, 235)",97,"(0.6470588235294118, 0.7607843137254902, 0.7843137254901961)",6,False,"(274, 135)",200,200
12619,img12619.png,circle,"(129, 92)",84,"(0.8549019607843137, 0.08235294117647059, 0.7764705882352941)",0,False,"(45, 8)",168,168
12620,img12620.png,circle,"(438, 233)",33,"(0.8156862745098039, 0.9176470588235294, 0.615686274509804)",3,False,"(404, 199)",69,69
12621,img12621.png,circle,"(165, 255)",122,"(0.8156862745098039, 0.34509803921568627, 0.49019607843137253)",5,False,"(41, 131)",249,249
12622,img12622.png,circle,"(121, 376)",14,"(0.7215686274509804, 0.41568627450980394, 0.5294117647058824)",0,False,"(107, 362)",28,28
12623,img12623.png,circle,"(451, 128)",10,"(0.8392156862745098, 0.9647058823529412, 0.5450980392156862)",8,False,"(437, 114)",28,28
12624,img12624.png,circle,"(338, 251)",65,"(0.6509803921568628, 0.7647058823529411, 0.4745098039215686)",6,False,"(270, 183)",136,136
12625,img12625.png,circle,"(240, 183)",112,"(0.00784313725490196, 0.3686274509803922, 0.3686274509803922)",9,False,"(124, 67)",233,233
12626,img12626.png,circle,"(419, 301)",22,"(0.19215686274509805, 0.16470588235294117, 0.7058823529411765)",1,False,"(397, 279)",45,45
12627,img12627.png,circle,"(469, 305)",4,"(0.8745098039215686, 0.7490196078431373, 0.9490196078431372)",4,False,"(463, 299)",12,12
12628,img12628.png,circle,"(260, 400)",53,"(0.023529411764705882, 0.44313725490196076, 0.3176470588235294)",6,False,"(204, 344)",112,112
12629,img12629.png,circle,"(285, 202)",96,"(0.8941176470588236, 0.9450980392156862, 0.34509803921568627)",4,False,"(187, 104)",196,196
12630,img12630.png,circle,"(388, 398)",107,"(0.7764705882352941, 0.23529411764705882, 0.8156862745098039)",8,False,"(277, 287)",222,222
12631,img12631.png,circle,"(302, 465)",42,"(0.9137254901960784, 0.4980392156862745, 0.47058823529411764)",10,False,"(255, 418)",94,94
12632,img12632.png,circle,"(233, 417)",12,"(0.5607843137254902, 0.2823529411764706, 0.7411764705882353)",1,False,"(221, 405)",25,25
12633,img12633.png,circle,"(286, 150)",83,"(0.5647058823529412, 0.4980392156862745, 0.5254901960784314)",7,False,"(200, 64)",173,173
12634,img12634.png,circle,"(234, 396)",93,"(0.6784313725490196, 0.07450980392156863, 0.788235294117647)",9,False,"(137, 299)",195,195
12635,img12635.png,circle,"(345, 459)",22,"(0.35294117647058826, 0.7725490196078432, 0.7294117647058823)",2,False,"(322, 436)",46,46
12636,img12636.png,circle,"(383, 275)",20,"(0.7137254901960784, 0.9529411764705882, 0.9647058823529412)",10,False,"(358, 250)",50,50
12637,img12637.png,circle,"(464, 120)",25,"(0.5137254901960784, 0.3411764705882353, 0.29411764705882354)",3,False,"(438, 94)",53,53
12638,img12638.png,circle,"(192, 135)",36,"(0.27058823529411763, 0.8313725490196079, 0.7843137254901961)",10,False,"(151, 94)",82,82
12639,img12639.png,circle,"(319, 125)",106,"(0.6862745098039216, 0.7450980392156863, 0.3333333333333333)",7,False,"(210, 16)",219,219
12640,img12640.png,circle,"(438, 352)",44,"(0.4980392156862745, 0.39215686274509803, 0.20392156862745098)",8,False,"(390, 304)",96,96
12641,img12641.png,circle,"(231, 388)",100,"(0.23529411764705882, 0.42745098039215684, 0.4470588235294118)",0,False,"(131, 288)",200,200
12642,img12642.png,circle,"(167, 304)",83,"(0.5764705882352941, 0.5568627450980392, 0.17647058823529413)",1,False,"(84, 221)",167,167
12643,img12643.png,circle,"(210, 121)",59,"(0.7764705882352941, 0.4745098039215686, 0.13333333333333333)",4,False,"(149, 60)",122,122
12644,img12644.png,circle,"(346, 170)",102,"(0.4196078431372549, 0.5529411764705883, 0.1843137254901961)",7,False,"(241, 65)",211,211
12645,img12645.png,circle,"(190, 380)",76,"(0.5215686274509804, 0.01568627450980392, 0.5098039215686274)",5,False,"(112, 302)",157,157
12646,img12646.png,circle,"(459, 28)",7,"(0.00392156862745098, 0.43529411764705883, 0.6666666666666666)",6,False,"(449, 18)",20,20
